"","id","shortName","firstName","middleName","lastName","height","weight","birthDate","passportArea.id","passportArea.name","name","code2","code3","foot","currentTeamId","currentNationalTeamId","gender","status","imageDataURL","age"
"517",763306,"M. Kempski","Mateusz",NA,"Kempski",192,79,"2003-03-21",616,"Poland","Forward","FW","FWD",NA,13515,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-276010_100x130.png",20
"518",762519,"J. Szymański","Jakub",NA,"Szymański",189,85,"2002-07-05",616,"Poland","Defender","DF","DEF","right",13512,13871,"male","active","https://cdn5.wyscout.com/photos/players/public/g-275224_100x130.png",21
"519",762379,"B. Bernatowicz","Bartosz",NA,"Bernatowicz",183,69,"2005-02-14",616,"Poland","Midfielder","MD","MID","right",13527,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-275084_100x130.png",18
"520",852903,"M. Stachera","Michał",NA,"Stachera",175,68,"2001-01-18",616,"Poland","Defender","DF","DEF",NA,13521,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-365564_100x130.png",22
"521",762287,"I. Strzałek","Igor",NA,"Strzałek",183,65,"2004-01-19",616,"Poland","Midfielder","MD","MID","right",13505,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-274992_100x130.png",19
"522",762284,"I. Dawid","Ignacy",NA,"Dawid",169,60,"2003-01-15",616,"Poland","Midfielder","MD","MID",NA,13515,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-274989_100x130.png",20
"523",756324,"O. Mielcarz","Oskar ",NA,"Mielcarz",198,90,"2004-04-14",616,"Poland","Goalkeeper","GK","GKP","right",25935,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png",19
"524",756275,"J. Nojszewski","Janusz ",NA,"Nojszewski",174,72,"2003-04-18",616,"Poland","Midfielder","MD","MID","right",13628,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-268980_100x130.png",20
"525",754671,"I. Drapiński","Igor",NA,"Drapiński",183,78,"2004-05-31",616,"Poland","Defender","DF","DEF","left",13508,13874,"male","active","https://cdn5.wyscout.com/photos/players/public/g-267377_100x130.png",19
"526",746921,"K. Bracik","Krystian",NA,"Bracik",184,78,"2001-03-18",616,"Poland","Defender","DF","DEF","right",35299,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-259636_100x130.png",22
"527",743064,"M. Wyparło","Michael",NA,"Wyparło",190,74,"2003-09-25",616,"Poland","Midfielder","MD","MID",NA,13544,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-255781_100x130.png",19
"528",740711,"J. Myszor","Jakub",NA,"Myszor",175,66,"2002-06-07",616,"Poland","Midfielder","MD","MID","right",13521,13876,"male","active","https://cdn5.wyscout.com/photos/players/public/g-253453_100x130.png",21
"529",756194,"A. Madaliński","Alan",NA,"Madaliński",186,78,"2005-08-10",616,"Poland","Goalkeeper","GK","GKP",NA,13585,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-268899_100x130.png",17
"530",732770,"B. Klebaniuk","Bartosz",NA,"Klebaniuk",191,79,"2002-04-03",616,"Poland","Goalkeeper","GK","GKP","right",13518,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-245515_100x130.png",21
"531",729646,"T. Oshima","Takuto ",NA,"Oshima",174,71,"1998-06-01",392,"Japan","Midfielder","MD","MID","right",13521,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-242396_100x130.png",25
"532",730678,"A. Mikułko","Antoni",NA,"Mikułko",189,77,"2005-02-11",616,"Poland","Goalkeeper","GK","GKP","left",13559,29045,"male","active","https://cdn5.wyscout.com/photos/players/public/g-243425_100x130.png",18
"533",732652,"A. Bukowski","Adrian",NA,"Bukowski",188,78,"2003-03-18",616,"Poland","Midfielder","MD","MID","right",25935,13871,"male","active","https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png",20
"534",729253,"F. Koperski","Filip",NA,"Koperski",187,74,"2004-02-24",616,"Poland","Midfielder","MD","MID","right",13559,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-242004_100x130.png",19
"535",741272,"M. Pingot","Maksymilian",NA,"Pingot",188,78,"2003-04-01",616,"Poland","Defender","DF","DEF","left",13556,13876,"male","active","https://cdn5.wyscout.com/photos/players/public/g-254014_100x130.png",20
"536",727219,"T. Neugebauer","Tomasz",NA,"Neugebauer",181,74,"2003-05-08",616,"Poland","Midfielder","MD","MID","right",13524,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-239971_100x130.png",20
"537",721602,"B. Diabaté","Bassekou",NA,"Diabaté",184,80,"2000-04-15",466,"Mali","Forward","FW","FWD","right",13559,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-234357_100x130.png",23
"538",721406,"J. Lutostański","Jakub",NA,"Lutostański",175,65,"2004-09-17",616,"Poland","Forward","FW","FWD","right",25935,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png",18
"539",714394,"M. Matysik","Miłosz",NA,"Matysik",190,78,"2004-04-26",616,"Poland","Defender","DF","DEF","right",13527,13874,"male","active","https://cdn5.wyscout.com/photos/players/public/g-227151_100x130.png",19
"540",696385,"K. Tobiasz","Kacper",NA,"Tobiasz",191,80,"2002-11-04",616,"Poland","Goalkeeper","GK","GKP","left",13505,13876,"male","active","https://cdn5.wyscout.com/photos/players/public/g-209149_100x130.png",20
"541",710983,"P. Maj","Przemysław",NA,"Maj",175,65,"2003-04-06",616,"Poland","Midfielder","MD","MID","right",13525,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png",20
"542",685555,"P. Kapek","Przemysław",NA,"Kapek",177,69,"2003-05-07",616,"Poland","Forward","FW","FWD","right",13521,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-198322_100x130.png",20
"543",682349,"O. Wypart","Olivier",NA,"Wypart",182,71,"2001-01-16",616,"Poland","Defender","DF","DEF","left",13536,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-195118_100x130.png",22
"544",682255,"G. Kobylak","Gabriel",NA,"Kobylak",193,84,"2002-02-20",616,"Poland","Goalkeeper","GK","GKP","right",13551,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-195024_100x130.png",21
"545",682260,"N. Korzeniecki","Nikolas ",NA,"Korzeniecki",186,74,"2001-09-26",616,"Poland","Midfielder","MD","MID","right",13551,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-195029_100x130.png",21
"546",682250,"K. Knap","Karol",NA,"Knap",180,71,"2001-09-12",616,"Poland","Midfielder","MD","MID","left",13521,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-195019_100x130.png",21
"547",681153,"O. Wojciechowski","Oliwier",NA,"Wojciechowski",175,70,"2005-04-05",616,"Poland","Midfielder","MD","MID","right",13527,29045,"male","active","https://cdn5.wyscout.com/photos/players/public/g-193923_100x130.png",18
"548",680750,"M. Bortniczuk","Maciej",NA,"Bortniczuk",180,71,"2001-09-06",616,"Poland","Forward","FW","FWD","right",13527,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-193520_100x130.png",21
"549",681695,"B. Racovițan","Bogdan",NA,"Racovițan",185,80,"2000-06-06",642,"Romania","Defender","DF","DEF","right",13540,11950,"male","active","https://cdn5.wyscout.com/photos/players/public/g-194464_100x130.png",23
"550",676638,"X. Dziekoński","Xavier",NA,"Dziekoński",188,78,"2003-10-06",616,"Poland","Goalkeeper","GK","GKP","right",13540,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-189414_100x130.png",19
"551",665164,"B. Lederman","Ben",NA,"Lederman",182,75,"2000-05-08",376,"Israel","Midfielder","MD","MID","left",13540,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-179486_100x130.png",23
"552",692240,"I. Lewandowski","Igor",NA,"Lewandowski",176,71,"2001-10-09",616,"Poland","Midfielder","MD","MID","right",13585,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-205007_100x130.png",21
"553",655299,"A. Kozubal","Antoni",NA,"Kozubal",176,68,"2004-08-18",616,"Poland","Midfielder","MD","MID","right",25940,13874,"male","active","https://cdn5.wyscout.com/photos/players/public/g-169660_100x130.png",18
"554",665158,"W. Łaski","Wojciech",NA,"Łaski",186,73,"2000-05-21",616,"Poland","Midfielder","MD","MID","right",13527,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-179480_100x130.png",23
"555",654799,"M. Szeibe","Marcin",NA,"Szeibe",181,75,"2000-07-08",616,"Poland","Forward","FW","FWD","right",67008,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png",23
"556",654003,"J. Kałuziński","Jakub",NA,"Kałuziński",184,74,"2002-10-31",616,"Poland","Midfielder","MD","MID","right",13559,13876,"male","active","https://cdn5.wyscout.com/photos/players/public/g-168364_100x130.png",20
"557",727570,"O. Sławiński","Oliwier",NA,"Sławiński",184,74,"2005-04-15",616,"Poland","Forward","FW","FWD","right",13671,29045,"male","active","https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png",18
"558",665163,"K. Trelowski","Kacper",NA,"Trelowski",190,77,"2003-08-19",616,"Poland","Goalkeeper","GK","GKP","right",13540,13876,"male","active","https://cdn5.wyscout.com/photos/players/public/g-179485_100x130.png",19
"559",656535,"M. Fornalczyk","Mariusz",NA,"Fornalczyk",172,68,"2003-01-15",616,"Poland","Midfielder","MD","MID","right",13518,13876,"male","active","https://cdn5.wyscout.com/photos/players/public/g-170896_100x130.png",20
"560",654002,"K. Sezonienko","Kacper",NA,"Sezonienko",190,80,"2003-03-23",616,"Poland","Forward","FW","FWD","right",13559,13871,"male","active","https://cdn5.wyscout.com/photos/players/public/g-168363_100x130.png",20
"561",653569,"K. Szcześniak","Kryspin",NA,"Szcześniak",181,74,"2001-01-08",616,"Poland","Defender","DF","DEF","right",13512,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-167930_100x130.png",22
"562",652881,"S. Kapuadi","Steve",NA,"Kapuadi",193,88,"1998-04-30",180,"Congo DR","Defender","DF","DEF","left",13508,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-167242_100x130.png",25
"563",636145,"R. Seweryś","Radosław",NA,"Seweryś",189,82,"2004-01-10",616,"Poland","Defender","DF","DEF","left",13547,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-150613_100x130.png",19
"564",628494,"M. Szpakowski","Marcin",NA,"Szpakowski",182,71,"2001-09-26",616,"Poland","Midfielder","MD","MID","right",13547,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-142993_100x130.png",21
"565",636120,"F. Gerbowski","Fryderyk",NA,"Gerbowski",181,76,"2003-01-17",616,"Poland","Midfielder","MD","MID","right",13544,13876,"male","active","https://cdn5.wyscout.com/photos/players/public/g-150588_100x130.png",20
"566",627937,"S. Włodarczyk","Szymon ",NA,"Włodarczyk",189,78,"2003-01-05",616,"Poland","Forward","FW","FWD","right",13512,13876,"male","active","https://cdn5.wyscout.com/photos/players/public/g-142437_100x130.png",20
"567",644688,"A. Pawlak","Aleksander",NA,"Pawlak",178,70,"2001-11-14",616,"Poland","Defender","DF","DEF","right",13508,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-159099_100x130.png",21
"568",627918,"A. Mosór","Ariel ",NA,"Mosór",184,82,"2003-02-19",616,"Poland","Defender","DF","DEF","right",13530,13876,"male","active","https://cdn5.wyscout.com/photos/players/public/g-142418_100x130.png",20
"569",627923,"R. Cielemęcki","Radosław",NA,"Cielemęcki",173,70,"2003-02-19",616,"Poland","Midfielder","MD","MID","right",13508,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-142423_100x130.png",20
"570",623951,"K. Hinokio","Koki",NA,"Hinokio",166,60,"2001-02-26",392,"Japan","Midfielder","MD","MID","right",13520,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-138455_100x130.png",22
"571",620448,"K. Kruk","Kamil",NA,"Kruk",185,79,"2000-03-13",616,"Poland","Defender","DF","DEF","right",13544,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-134953_100x130.png",23
"572",620426,"F. Kocaba","Filip",NA,"Kocaba",183,75,"2004-11-13",616,"Poland","Midfielder","MD","MID","right",13520,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-134931_100x130.png",18
"573",620412,"T. Pieńko","Tomasz",NA,"Pieńko",185,76,"2004-01-05",616,"Poland","Midfielder","MD","MID","right",13520,13874,"male","active","https://cdn5.wyscout.com/photos/players/public/g-134917_100x130.png",19
"574",618545,"B. Ciepiela","Bartlomiej",NA,"Ciepiela",182,75,"2001-05-24",616,"Poland","Midfielder","MD","MID","right",13544,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-133050_100x130.png",22
"575",620673,"S. Hamulic","Saïd",NA,"Hamulic",188,76,"2000-11-12",70,"Bosnia-Herzegovina","Forward","FW","FWD","right",13544,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-135178_100x130.png",22
"576",617256,"D. Kocyła","Dawid",NA,"Kocyła",180,66,"2002-07-23",616,"Poland","Midfielder","MD","MID","right",13508,13876,"male","active","https://cdn5.wyscout.com/photos/players/public/g-131761_100x130.png",21
"577",617424,"N. Wojtuszek","Norbert",NA,"Wojtuszek",184,79,"2001-10-05",616,"Poland","Midfielder","MD","MID","right",13512,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-131929_100x130.png",21
"578",617246,"J. Nowakowski","Jakub",NA,"Nowakowski",176,69,"2001-10-11",616,"Poland","Midfielder","MD","MID","right",13551,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-131751_100x130.png",21
"579",617195,"R. Adamski","Rafał",NA,"Adamski",195,79,"2001-11-21",616,"Poland","Forward","FW","FWD","right",13520,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-131700_100x130.png",21
"580",617186,"M. Dudek","Mateusz",NA,"Dudek",186,78,"2002-12-14",616,"Poland","Goalkeeper","GK","GKP","right",13544,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-131691_100x130.png",20
"581",614764,"K. Smoliński","Kacper ",NA,"Smoliński",174,62,"2001-07-02",616,"Poland","Midfielder","MD","MID","left",13518,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-129269_100x130.png",22
"582",614750,"A. Paluszek","Aleksander ",NA,"Paluszek",194,81,"2001-04-09",616,"Poland","Defender","DF","DEF","right",13512,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-129255_100x130.png",22
"583",610096,"R. Gołębiowski","Radosław",NA,"Gołębiowski",178,67,"2001-11-24",616,"Poland","Defender","DF","DEF","left",13843,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-124603_100x130.png",21
"584",608871,"K. Szmyt","Kajetan",NA,"Szmyt",171,68,"2002-05-29",616,"Poland","Midfielder","MD","MID","right",13545,13876,"male","active","https://cdn5.wyscout.com/photos/players/public/g-123382_100x130.png",21
"585",604764,"K. Bieszczad","Kacper",NA,"Bieszczad",192,82,"2002-09-11",616,"Poland","Goalkeeper","GK","GKP","right",13520,13871,"male","active","https://cdn5.wyscout.com/photos/players/public/g-119279_100x130.png",20
"586",604234,"P. Makuch","Patryk",NA,"Makuch",187,84,"1999-04-11",616,"Poland","Forward","FW","FWD","right",13521,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-118750_100x130.png",24
"587",603215,"M. Kostka","Michael ",NA,"Kostka",183,74,"2003-12-13",616,"Poland","Defender","DF","DEF","right",13585,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-117732_100x130.png",19
"588",603747,"K. Jodłowski","Kacper",NA,"Jodłowski",187,80,"1999-05-30",616,"Poland","Midfielder","MD","MID","right",13521,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-118263_100x130.png",24
"589",617182,"D. Piła","Dominik",NA,"Piła",184,78,"2001-05-06",616,"Poland","Midfielder","MD","MID","right",13559,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-131687_100x130.png",22
"590",616396,"A. Ławniczak","Aleks",NA,"Ławniczak",189,87,"1999-05-05",616,"Poland","Defender","DF","DEF","right",13520,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-130901_100x130.png",24
"591",603188,"A. Ratajczyk","Adam",NA,"Ratajczyk",176,66,"2002-06-12",616,"Poland","Midfielder","MD","MID","right",13520,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-117705_100x130.png",21
"592",601441,"E. Destan","Enis",NA,"Destan",186,83,"2002-06-15",792,"Turkey","Forward","FW","FWD","right",13545,4693,"male","active","https://cdn5.wyscout.com/photos/players/public/g-115961_100x130.png",21
"593",620456,"J. Sypek","Jakub",NA,"Sypek",180,72,"2001-04-07",616,"Poland","Midfielder","MD","MID","right",13515,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-134961_100x130.png",22
"594",595976,"F. Majchrowicz","Filip",NA,"Majchrowicz",194,99,"2000-02-09",616,"Poland","Goalkeeper","GK","GKP","right",34760,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-110504_100x130.png",23
"595",590830,"M. Łęgowski","Mateusz",NA,"Łęgowski",181,81,"2003-01-29",616,"Poland","Midfielder","MD","MID","right",13518,13876,"male","active","https://cdn5.wyscout.com/photos/players/public/g-105368_100x130.png",20
"596",601792,"O. Sewerzyński","Oskar",NA,"Sewerzyński",186,82,"2001-08-12",616,"Poland","Midfielder","MD","MID","right",13547,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-116311_100x130.png",21
"597",589232,"E. Terpiłowski","Ernest",NA,"Terpiłowski",176,76,"2001-09-14",616,"Poland","Midfielder","MD","MID","right",13515,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-103772_100x130.png",21
"598",588101,"J. Çelhaka","Jurgen",NA,"Çelhaka",183,77,"2000-12-06",8,"Albania","Midfielder","MD","MID","right",13505,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-102645_100x130.png",22
"599",587345,"K. Bąkowski","Krzysztof",NA,"Bąkowski",190,75,"2003-01-04",616,"Poland","Goalkeeper","GK","GKP","right",13510,13876,"male","active","https://cdn5.wyscout.com/photos/players/public/g-101890_100x130.png",20
"600",587342,"K. Drażdżewski","Karol",NA,"Drażdżewski",198,84,"2002-02-02",616,"Poland","Goalkeeper","GK","GKP",NA,25940,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png",21
"601",583396,"J. Papeau","Jayson",NA,"Papeau",179,83,"1996-06-30",312,"Guadeloupe","Forward","FW","FWD","right",11566,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-97943_100x130.png",27
"602",581928,"Léo Borges","Leonardo",NA,"Borges da Silva",179,73,"2001-01-03",76,"Brazil","Defender","DF","DEF","left",13518,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-96475_100x130.png",22
"603",580625,"K. Skibicki","Kacper",NA,"Skibicki",174,66,"2001-10-11",616,"Poland","Midfielder","MD","MID","right",13647,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-95174_100x130.png",21
"604",580051,"J. Shehu","Juljan",NA,"Shehu",183,76,"1998-09-06",8,"Albania","Midfielder","MD","MID","right",13515,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-94603_100x130.png",24
"605",575062,"A. Pyrka","Arkadiusz",NA,"Pyrka",177,72,"2002-09-20",616,"Poland","Midfielder","MD","MID","right",13530,13876,"male","active","https://cdn5.wyscout.com/photos/players/public/g-89620_100x130.png",20
"606",574346,"M. Zapytowski","Marcel",NA,"Zapytowski",187,82,"2001-01-08",616,"Poland","Goalkeeper","GK","GKP","right",13547,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-88904_100x130.png",22
"607",573394,"M. Bartolewski","Mateusz",NA,"Bartolewski",187,76,"1998-01-12",616,"Poland","Defender","DF","DEF","left",13520,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-87953_100x130.png",25
"608",573355,"K. Kubica","Krzysztof",NA,"Kubica",193,82,"2000-05-25",616,"Poland","Midfielder","MD","MID","right",3219,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-87914_100x130.png",23
"609",584228,"S. Kobusiński","Szymon",NA,"Kobusiński",181,78,"1998-05-04",616,"Poland","Forward","FW","FWD","right",13520,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-98775_100x130.png",25
"610",579818,"M. Twarowski","Maciej",NA,"Twarowski",188,78,"2001-03-13",616,"Poland","Forward","FW","FWD","right",13610,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-94370_100x130.png",22
"611",573330,"M. Ozga","Michał",NA,"Ozga",181,70,"2000-06-23",616,"Poland","Defender","DF","DEF","right",13527,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-87889_100x130.png",23
"612",573483,"M. Kaput","Michal",NA,"Kaput",185,82,"1998-02-18",616,"Poland","Midfielder","MD","MID","right",13530,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-88042_100x130.png",25
"613",586426,"P. Samiec-Talar","Piotr",NA,"Samiec-Talar",185,78,"2001-11-02",616,"Poland","Midfielder","MD","MID","left",13536,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-100972_100x130.png",21
"614",572987,"S. Naveda","Santiago",NA,"Naveda Lara",173,64,"2001-04-16",484,"Mexico","Midfielder","MD","MID","right",13585,15476,"male","active","https://cdn5.wyscout.com/photos/players/public/g-87546_100x130.png",22
"615",571295,"S. Wawrzynowicz","Stanisław",NA,"Wawrzynowicz",177,68,"1999-03-13",616,"Poland","Midfielder","MD","MID","right",13518,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-85855_100x130.png",24
"616",565665,"M. Śliwa","Maciej",NA,"Śliwa",175,69,"2001-05-22",616,"Poland","Midfielder","MD","MID","right",13585,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-80238_100x130.png",22
"617",568655,"W. Długosz","Wiktor",NA,"Długosz",182,66,"2000-07-01",616,"Poland","Midfielder","MD","MID","right",13540,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-83224_100x130.png",23
"618",569928,"B. Wdowik","Bartłomiej ",NA,"Wdowik",184,72,"2000-09-25",616,"Poland","Defender","DF","DEF","left",13527,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-84496_100x130.png",22
"619",563318,"M. Wędrychowski","Marcel ",NA,"Wędrychowski",171,69,"2002-01-13",616,"Poland","Midfielder","MD","MID","left",13518,13871,"male","active","https://cdn5.wyscout.com/photos/players/public/g-77892_100x130.png",21
"620",559103,"J. Biegański","Jan",NA,"Biegański",183,80,"2002-12-04",616,"Poland","Midfielder","MD","MID","left",13647,13871,"male","active","https://cdn5.wyscout.com/photos/players/public/g-73686_100x130.png",20
"621",563307,"D. Szelągowski","Daniel ",NA,"Szelągowski",176,70,"2002-09-02",616,"Poland","Midfielder","MD","MID","right",13779,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-77881_100x130.png",20
"622",563316,"F. Marchwiński","Filip ",NA,"Marchwiński",187,72,"2002-01-10",616,"Poland","Midfielder","MD","MID","right",13510,13876,"male","active","https://cdn5.wyscout.com/photos/players/public/g-77890_100x130.png",21
"623",583678,"F. Szymczak","Filip",NA,"Szymczak",187,84,"2002-05-06",616,"Poland","Forward","FW","FWD","right",13510,13876,"male","active","https://cdn5.wyscout.com/photos/players/public/g-98225_100x130.png",21
"624",563310,"L. Bejger","Lukasz ",NA,"Bejger",190,76,"2002-01-11",616,"Poland","Defender","DF","DEF","right",13536,13871,"male","active","https://cdn5.wyscout.com/photos/players/public/g-77884_100x130.png",21
"625",557110,"J. Cacciabue","Jerónimo",NA,"Cacciabue",173,73,"1998-01-24",380,"Italy","Midfielder","MD","MID","right",13585,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-71695_100x130.png",25
"626",560443,"E. Muçi","Ernest",NA,"Muçi",180,75,"2001-03-19",8,"Albania","Forward","FW","FWD","right",13505,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-75025_100x130.png",22
"627",557015,"D. Pik","Daniel",NA,"Pik",177,74,"2000-07-20",616,"Poland","Midfielder","MD","MID","right",13551,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-71600_100x130.png",23
"628",551307,"S. Bergier","Sebastian",NA,"Bergier",184,76,"1999-12-20",616,"Poland","Forward","FW","FWD","right",13536,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-65933_100x130.png",23
"629",557003,"M. Rakoczy","Michał",NA,"Rakoczy",174,71,"2002-03-30",616,"Poland","Midfielder","MD","MID","right",13521,13876,"male","active","https://cdn5.wyscout.com/photos/players/public/g-71588_100x130.png",21
"630",533265,"M. Gono","Miroslav",NA,"Gono",181,75,"2000-11-01",703,"Slovakia","Midfielder","MD","MID","right",13508,14501,"male","active","https://cdn5.wyscout.com/photos/players/public/g-61904_100x130.png",22
"631",510121,"S. Strozik","Sebastian",NA,"Strózik",192,84,"1999-05-15",616,"Poland","Forward","FW","FWD","right",13521,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-56351_100x130.png",24
"632",483549,"M. Skrzypczak","Mateusz",NA,"Skrzypczak",186,77,"2000-08-22",616,"Poland","Defender","DF","DEF","right",13527,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-48870_100x130.png",22
"633",360866,"J. Mvondo","Jean Jules Sepp",NA,"Mvondo",177,78,"1998-04-23",724,"Spain","Midfielder","MD","MID","right",13512,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-29790_100x130.png",25
"634",475467,"M. Feliks","Michał",NA,"Feliks",186,84,"1999-03-19",616,"Poland","Forward","FW","FWD","right",13525,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-47428_100x130.png",24
"635",357913,"Thiago Souza","Thiago",NA,"Rodrigues de Souza",177,60,"1997-03-18",76,"Brazil","Midfielder","MD","MID","right",13713,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/g-28500_100x130.png",26
"636",15291,"L. Podolski","Lukas",NA,"Podolski",183,88,"1985-06-04",276,"Germany","Forward","FW","FWD","left",13512,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/2428_100x130.png",38
"637",99385,"J. Rzeźniczak","Jakub",NA,"Rzeźniczak",183,82,"1986-10-26",616,"Poland","Defender","DF","DEF","right",13508,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/9644_100x130.png",36
"638",99381,"A. Jędrzejczyk","Artur",NA,"Jędrzejczyk",189,86,"1987-11-04",616,"Poland","Defender","DF","DEF","right",13505,13869,"male","active","https://cdn5.wyscout.com/photos/players/public/40035_100x130.png",35
"639",33032,"K. Grosicki","Kamil",NA,"Grosicki",180,78,"1988-06-08",616,"Poland","Midfielder","MD","MID","right",13518,13869,"male","active","https://cdn5.wyscout.com/photos/players/public/10941_100x130.png",35
"640",99438,"M. Pazdan","Michał",NA,"Pazdan",181,78,"1987-09-21",616,"Poland","Defender","DF","DEF","right",13527,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/12131_100x130.png",35
"641",99674,"T. Kupisz","Tomasz",NA,"Kupisz",180,70,"1990-01-02",616,"Poland","Midfielder","MD","MID","right",13527,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/30749_100x130.png",33
"642",73,"M. Johansson","Mattias",NA,"Johansson",174,66,"1992-02-16",752,"Sweden","Defender","DF","DEF","right",13505,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/47890_100x130.png",31
"643",64968,"A. Gorgon","Alexander",NA,"Gorgon",185,81,"1988-10-28",40,"Austria","Midfielder","MD","MID","right",13518,NA,"male","active","https://cdn5.wyscout.com/photos/players/public/44549_100x130.png",34
