id,shortName,firstName,middleName,lastName,height,weight,birthDate,passportArea.id,passportArea.name,name,code2,code3,foot,currentTeamId,currentNationalTeamId,gender,status,imageDataURL,age,bmi
834844,O. Lodziński,Oskar,,Lodziński ,191,81,2004-07-20,616,Poland,Goalkeeper,GK,GKP,right,13508,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-347509_100x130.png,19,22.2
824053,B. Łuczak,Bartosz,,Łuczak,182,76,2003-03-19,616,Poland,Midfielder,MD,MID,NA,13530,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-336726_100x130.png,20,22.94
849887,A. Soboń,Adrian,,Soboń,170,65,2002-12-20,616,Poland,Midfielder,MD,MID,NA,13544,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-362549_100x130.png,20,22.49
818971,H. Szulc,Hubert,,Szulc,189,80,2004-08-27,616,Poland,Forward,FW,FWD,NA,13547,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-331647_100x130.png,18,22.4
806170,J. Ciućka,Jan ,,Ciućka,182,74,2003-06-19,616,Poland,Forward,FW,FWD,NA,23752,NA,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,20,22.34
806145,A. Dębiński,Adam,,Dębiński,182,77,2004-07-07,616,Poland,Defender,DF,DEF,left,13515,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-318832_100x130.png,19,23.25
800438,J. Snopczyński,Jakub,,Snopczyński,174,63,2005-07-05,616,Poland,Midfielder,MD,MID,NA,13551,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-313125_100x130.png,18,20.81
805063,S. Sarbinowski,Szymon,,Sarbinowski,173,68,2004-03-24,616,Poland,Midfielder,MD,MID,right,13545,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-317750_100x130.png,19,22.72
804978,M. Rakowski,Mikołaj,,Rakowski,189,80,2002-03-16,616,Poland,Defender,DF,DEF,right,13628,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-317665_100x130.png,21,22.4
795305,K. Kolanko,Krzysztof,,Kolanko,163,56,2006-08-03,616,Poland,Midfielder,MD,MID,right,13512,13872,male,active,https://cdn5.wyscout.com/photos/players/public/g-307993_100x130.png,17,21.08
794427,D. Stalmach,Dariusz,,Stalmach,182,75,2005-12-08,616,Poland,Midfielder,MD,MID,right,26542,29045,male,active,https://cdn5.wyscout.com/photos/players/public/g-307115_100x130.png,17,22.64
793410,D. Drachal,Dawid,,Drachal,181,67,2005-01-31,616,Poland,Midfielder,MD,MID,right,13585,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-306098_100x130.png,18,20.45
793402,J. Lewicki,Jakub,,Lewicki,182,73,2005-09-17,616,Poland,Defender,DF,DEF,left,13527,29045,male,active,https://cdn5.wyscout.com/photos/players/public/g-306090_100x130.png,17,22.04
788847,F. Zawadzki,Filip,,Zawadzki,176,73,2004-07-01,616,Poland,Midfielder,MD,MID,NA,13515,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-301537_100x130.png,19,23.57
789435,G. Kirejczyk,Gabriel,,Kirejczyk,197,81,2003-02-12,616,Poland,Forward,FW,FWD,right,13530,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-302124_100x130.png,20,20.87
787184,S. Abramowicz,Slawomir,,Abramowicz,188,78,2004-06-09,616,Poland,Goalkeeper,GK,GKP,left,13527,13874,male,active,https://cdn5.wyscout.com/photos/players/public/g-299876_100x130.png,19,22.07
787138,S. Weirauch,Szymon,,Weirauch,190,76,2004-03-05,616,Poland,Goalkeeper,GK,GKP,left,13671,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-299830_100x130.png,19,21.05
783835,K. Borys,Karol,,Borys,167,59,2006-09-28,616,Poland,Midfielder,MD,MID,left,13536,13872,male,active,https://cdn5.wyscout.com/photos/players/public/g-296528_100x130.png,16,21.16
771019,K. Lepczyński,Kacper,,Lepczyński,191,80,2001-07-18,616,Poland,Defender,DF,DEF,right,13520,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-283720_100x130.png,22,21.93
777648,B. Kłudka,Bartłomiej,,Kłudka,186,72,2002-05-14,616,Poland,Defender,DF,DEF,right,13520,13876,male,active,https://cdn5.wyscout.com/photos/players/public/g-290342_100x130.png,21,20.81
763306,M. Kempski,Mateusz,,Kempski,192,79,2003-03-21,616,Poland,Forward,FW,FWD,NA,13515,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-276010_100x130.png,20,21.43
762519,J. Szymański,Jakub,,Szymański,189,85,2002-07-05,616,Poland,Defender,DF,DEF,right,13512,13871,male,active,https://cdn5.wyscout.com/photos/players/public/g-275224_100x130.png,21,23.8
762379,B. Bernatowicz,Bartosz,,Bernatowicz,183,69,2005-02-14,616,Poland,Midfielder,MD,MID,right,13527,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-275084_100x130.png,18,20.6
852903,M. Stachera,Michał,,Stachera,175,68,2001-01-18,616,Poland,Defender,DF,DEF,NA,13521,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-365564_100x130.png,22,22.2
762287,I. Strzałek,Igor,,Strzałek,183,65,2004-01-19,616,Poland,Midfielder,MD,MID,right,13505,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-274992_100x130.png,19,19.41
762284,I. Dawid,Ignacy,,Dawid,169,60,2003-01-15,616,Poland,Midfielder,MD,MID,NA,13515,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-274989_100x130.png,20,21.01
756324,O. Mielcarz,Oskar ,,Mielcarz,198,90,2004-04-14,616,Poland,Goalkeeper,GK,GKP,right,25935,NA,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,19,22.96
756275,J. Nojszewski,Janusz ,,Nojszewski,174,72,2003-04-18,616,Poland,Midfielder,MD,MID,right,13628,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-268980_100x130.png,20,23.78
754671,I. Drapiński,Igor,,Drapiński,183,78,2004-05-31,616,Poland,Defender,DF,DEF,left,13508,13874,male,active,https://cdn5.wyscout.com/photos/players/public/g-267377_100x130.png,19,23.29
746921,K. Bracik,Krystian,,Bracik,184,78,2001-03-18,616,Poland,Defender,DF,DEF,right,35299,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-259636_100x130.png,22,23.04
743064,M. Wyparło,Michael,,Wyparło,190,74,2003-09-25,616,Poland,Midfielder,MD,MID,NA,13544,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-255781_100x130.png,19,20.5
740711,J. Myszor,Jakub,,Myszor,175,66,2002-06-07,616,Poland,Midfielder,MD,MID,right,13521,13876,male,active,https://cdn5.wyscout.com/photos/players/public/g-253453_100x130.png,21,21.55
756194,A. Madaliński,Alan,,Madaliński,186,78,2005-08-10,616,Poland,Goalkeeper,GK,GKP,NA,13585,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-268899_100x130.png,17,22.55
732770,B. Klebaniuk,Bartosz,,Klebaniuk,191,79,2002-04-03,616,Poland,Goalkeeper,GK,GKP,right,13518,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-245515_100x130.png,21,21.66
729646,T. Oshima,Takuto ,,Oshima,174,71,1998-06-01,392,Japan,Midfielder,MD,MID,right,13521,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-242396_100x130.png,25,23.45
730678,A. Mikułko,Antoni,,Mikułko,189,77,2005-02-11,616,Poland,Goalkeeper,GK,GKP,left,13559,29045,male,active,https://cdn5.wyscout.com/photos/players/public/g-243425_100x130.png,18,21.56
732652,A. Bukowski,Adrian,,Bukowski,188,78,2003-03-18,616,Poland,Midfielder,MD,MID,right,25935,13871,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,20,22.07
729253,F. Koperski,Filip,,Koperski,187,74,2004-02-24,616,Poland,Midfielder,MD,MID,right,13559,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-242004_100x130.png,19,21.16
741272,M. Pingot,Maksymilian,,Pingot,188,78,2003-04-01,616,Poland,Defender,DF,DEF,left,13556,13876,male,active,https://cdn5.wyscout.com/photos/players/public/g-254014_100x130.png,20,22.07
727219,T. Neugebauer,Tomasz,,Neugebauer,181,74,2003-05-08,616,Poland,Midfielder,MD,MID,right,13524,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-239971_100x130.png,20,22.59
721602,B. Diabaté,Bassekou,,Diabaté,184,80,2000-04-15,466,Mali,Forward,FW,FWD,right,13559,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-234357_100x130.png,23,23.63
721406,J. Lutostański,Jakub,,Lutostański,175,65,2004-09-17,616,Poland,Forward,FW,FWD,right,25935,NA,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,18,21.22
714394,M. Matysik,Miłosz,,Matysik,190,78,2004-04-26,616,Poland,Defender,DF,DEF,right,13527,13874,male,active,https://cdn5.wyscout.com/photos/players/public/g-227151_100x130.png,19,21.61
696385,K. Tobiasz,Kacper,,Tobiasz,191,80,2002-11-04,616,Poland,Goalkeeper,GK,GKP,left,13505,13876,male,active,https://cdn5.wyscout.com/photos/players/public/g-209149_100x130.png,20,21.93
710983,P. Maj,Przemysław,,Maj,175,65,2003-04-06,616,Poland,Midfielder,MD,MID,right,13525,NA,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,20,21.22
685555,P. Kapek,Przemysław,,Kapek,177,69,2003-05-07,616,Poland,Forward,FW,FWD,right,13521,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-198322_100x130.png,20,22.02
682349,O. Wypart,Olivier,,Wypart,182,71,2001-01-16,616,Poland,Defender,DF,DEF,left,13536,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-195118_100x130.png,22,21.43
682255,G. Kobylak,Gabriel,,Kobylak,193,84,2002-02-20,616,Poland,Goalkeeper,GK,GKP,right,13551,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-195024_100x130.png,21,22.55
682260,N. Korzeniecki,Nikolas ,,Korzeniecki,186,74,2001-09-26,616,Poland,Midfielder,MD,MID,right,13551,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-195029_100x130.png,21,21.39
682250,K. Knap,Karol,,Knap,180,71,2001-09-12,616,Poland,Midfielder,MD,MID,left,13521,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-195019_100x130.png,21,21.91
681153,O. Wojciechowski,Oliwier,,Wojciechowski,175,70,2005-04-05,616,Poland,Midfielder,MD,MID,right,13527,29045,male,active,https://cdn5.wyscout.com/photos/players/public/g-193923_100x130.png,18,22.86
680750,M. Bortniczuk,Maciej,,Bortniczuk,180,71,2001-09-06,616,Poland,Forward,FW,FWD,right,13527,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-193520_100x130.png,21,21.91
681695,B. Racovițan,Bogdan,,Racovițan,185,80,2000-06-06,642,Romania,Defender,DF,DEF,right,13540,11950,male,active,https://cdn5.wyscout.com/photos/players/public/g-194464_100x130.png,23,23.37
676638,X. Dziekoński,Xavier,,Dziekoński,188,78,2003-10-06,616,Poland,Goalkeeper,GK,GKP,right,13540,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-189414_100x130.png,19,22.07
665164,B. Lederman,Ben,,Lederman,182,75,2000-05-08,376,Israel,Midfielder,MD,MID,left,13540,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-179486_100x130.png,23,22.64
692240,I. Lewandowski,Igor,,Lewandowski,176,71,2001-10-09,616,Poland,Midfielder,MD,MID,right,13585,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-205007_100x130.png,21,22.92
655299,A. Kozubal,Antoni,,Kozubal,176,68,2004-08-18,616,Poland,Midfielder,MD,MID,right,25940,13874,male,active,https://cdn5.wyscout.com/photos/players/public/g-169660_100x130.png,18,21.95
665158,W. Łaski,Wojciech,,Łaski,186,73,2000-05-21,616,Poland,Midfielder,MD,MID,right,13527,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-179480_100x130.png,23,21.1
654799,M. Szeibe,Marcin,,Szeibe,181,75,2000-07-08,616,Poland,Forward,FW,FWD,right,67008,NA,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,23,22.89
654003,J. Kałuziński,Jakub,,Kałuziński,184,74,2002-10-31,616,Poland,Midfielder,MD,MID,right,13559,13876,male,active,https://cdn5.wyscout.com/photos/players/public/g-168364_100x130.png,20,21.86
727570,O. Sławiński,Oliwier,,Sławiński,184,74,2005-04-15,616,Poland,Forward,FW,FWD,right,13671,29045,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,18,21.86
665163,K. Trelowski,Kacper,,Trelowski,190,77,2003-08-19,616,Poland,Goalkeeper,GK,GKP,right,13540,13876,male,active,https://cdn5.wyscout.com/photos/players/public/g-179485_100x130.png,19,21.33
656535,M. Fornalczyk,Mariusz,,Fornalczyk,172,68,2003-01-15,616,Poland,Midfielder,MD,MID,right,13518,13876,male,active,https://cdn5.wyscout.com/photos/players/public/g-170896_100x130.png,20,22.99
654002,K. Sezonienko,Kacper,,Sezonienko,190,80,2003-03-23,616,Poland,Forward,FW,FWD,right,13559,13871,male,active,https://cdn5.wyscout.com/photos/players/public/g-168363_100x130.png,20,22.16
653569,K. Szcześniak,Kryspin,,Szcześniak,181,74,2001-01-08,616,Poland,Defender,DF,DEF,right,13512,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-167930_100x130.png,22,22.59
652881,S. Kapuadi,Steve,,Kapuadi,193,88,1998-04-30,180,Congo DR,Defender,DF,DEF,left,13508,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-167242_100x130.png,25,23.62
636145,R. Seweryś,Radosław,,Seweryś,189,82,2004-01-10,616,Poland,Defender,DF,DEF,left,13547,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-150613_100x130.png,19,22.96
628494,M. Szpakowski,Marcin,,Szpakowski,182,71,2001-09-26,616,Poland,Midfielder,MD,MID,right,13547,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-142993_100x130.png,21,21.43
636120,F. Gerbowski,Fryderyk,,Gerbowski,181,76,2003-01-17,616,Poland,Midfielder,MD,MID,right,13544,13876,male,active,https://cdn5.wyscout.com/photos/players/public/g-150588_100x130.png,20,23.2
627937,S. Włodarczyk,Szymon ,,Włodarczyk,189,78,2003-01-05,616,Poland,Forward,FW,FWD,right,13512,13876,male,active,https://cdn5.wyscout.com/photos/players/public/g-142437_100x130.png,20,21.84
644688,A. Pawlak,Aleksander,,Pawlak,178,70,2001-11-14,616,Poland,Defender,DF,DEF,right,13508,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-159099_100x130.png,21,22.09
627918,A. Mosór,Ariel ,,Mosór,184,82,2003-02-19,616,Poland,Defender,DF,DEF,right,13530,13876,male,active,https://cdn5.wyscout.com/photos/players/public/g-142418_100x130.png,20,24.22
627923,R. Cielemęcki,Radosław,,Cielemęcki,173,70,2003-02-19,616,Poland,Midfielder,MD,MID,right,13508,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-142423_100x130.png,20,23.39
623951,K. Hinokio,Koki,,Hinokio,166,60,2001-02-26,392,Japan,Midfielder,MD,MID,right,13520,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-138455_100x130.png,22,21.77
620448,K. Kruk,Kamil,,Kruk,185,79,2000-03-13,616,Poland,Defender,DF,DEF,right,13544,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-134953_100x130.png,23,23.08
620426,F. Kocaba,Filip,,Kocaba,183,75,2004-11-13,616,Poland,Midfielder,MD,MID,right,13520,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-134931_100x130.png,18,22.4
620412,T. Pieńko,Tomasz,,Pieńko,185,76,2004-01-05,616,Poland,Midfielder,MD,MID,right,13520,13874,male,active,https://cdn5.wyscout.com/photos/players/public/g-134917_100x130.png,19,22.21
618545,B. Ciepiela,Bartlomiej,,Ciepiela,182,75,2001-05-24,616,Poland,Midfielder,MD,MID,right,13544,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-133050_100x130.png,22,22.64
620673,S. Hamulic,Saïd,,Hamulic,188,76,2000-11-12,70,Bosnia-Herzegovina,Forward,FW,FWD,right,13544,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-135178_100x130.png,22,21.5
617256,D. Kocyła,Dawid,,Kocyła,180,66,2002-07-23,616,Poland,Midfielder,MD,MID,right,13508,13876,male,active,https://cdn5.wyscout.com/photos/players/public/g-131761_100x130.png,21,20.37
617424,N. Wojtuszek,Norbert,,Wojtuszek,184,79,2001-10-05,616,Poland,Midfielder,MD,MID,right,13512,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-131929_100x130.png,21,23.33
617246,J. Nowakowski,Jakub,,Nowakowski,176,69,2001-10-11,616,Poland,Midfielder,MD,MID,right,13551,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-131751_100x130.png,21,22.28
617195,R. Adamski,Rafał,,Adamski,195,79,2001-11-21,616,Poland,Forward,FW,FWD,right,13520,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-131700_100x130.png,21,20.78
617186,M. Dudek,Mateusz,,Dudek,186,78,2002-12-14,616,Poland,Goalkeeper,GK,GKP,right,13544,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-131691_100x130.png,20,22.55
614764,K. Smoliński,Kacper ,,Smoliński,174,62,2001-07-02,616,Poland,Midfielder,MD,MID,left,13518,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-129269_100x130.png,22,20.48
614750,A. Paluszek,Aleksander ,,Paluszek,194,81,2001-04-09,616,Poland,Defender,DF,DEF,right,13512,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-129255_100x130.png,22,21.52
610096,R. Gołębiowski,Radosław,,Gołębiowski,178,67,2001-11-24,616,Poland,Defender,DF,DEF,left,13843,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-124603_100x130.png,21,21.15
608871,K. Szmyt,Kajetan,,Szmyt,171,68,2002-05-29,616,Poland,Midfielder,MD,MID,right,13545,13876,male,active,https://cdn5.wyscout.com/photos/players/public/g-123382_100x130.png,21,23.26
604764,K. Bieszczad,Kacper,,Bieszczad,192,82,2002-09-11,616,Poland,Goalkeeper,GK,GKP,right,13520,13871,male,active,https://cdn5.wyscout.com/photos/players/public/g-119279_100x130.png,20,22.24
604234,P. Makuch,Patryk,,Makuch,187,84,1999-04-11,616,Poland,Forward,FW,FWD,right,13521,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-118750_100x130.png,24,24.02
603215,M. Kostka,Michael ,,Kostka,183,74,2003-12-13,616,Poland,Defender,DF,DEF,right,13585,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-117732_100x130.png,19,22.1
603747,K. Jodłowski,Kacper,,Jodłowski,187,80,1999-05-30,616,Poland,Midfielder,MD,MID,right,13521,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-118263_100x130.png,24,22.88
617182,D. Piła,Dominik,,Piła,184,78,2001-05-06,616,Poland,Midfielder,MD,MID,right,13559,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-131687_100x130.png,22,23.04
616396,A. Ławniczak,Aleks,,Ławniczak,189,87,1999-05-05,616,Poland,Defender,DF,DEF,right,13520,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-130901_100x130.png,24,24.36
603188,A. Ratajczyk,Adam,,Ratajczyk,176,66,2002-06-12,616,Poland,Midfielder,MD,MID,right,13520,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-117705_100x130.png,21,21.31
601441,E. Destan,Enis,,Destan,186,83,2002-06-15,792,Turkey,Forward,FW,FWD,right,13545,4693,male,active,https://cdn5.wyscout.com/photos/players/public/g-115961_100x130.png,21,23.99
620456,J. Sypek,Jakub,,Sypek,180,72,2001-04-07,616,Poland,Midfielder,MD,MID,right,13515,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-134961_100x130.png,22,22.22
595976,F. Majchrowicz,Filip,,Majchrowicz,194,99,2000-02-09,616,Poland,Goalkeeper,GK,GKP,right,34760,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-110504_100x130.png,23,26.3
590830,M. Łęgowski,Mateusz,,Łęgowski,181,81,2003-01-29,616,Poland,Midfielder,MD,MID,right,13518,13876,male,active,https://cdn5.wyscout.com/photos/players/public/g-105368_100x130.png,20,24.72
601792,O. Sewerzyński,Oskar,,Sewerzyński,186,82,2001-08-12,616,Poland,Midfielder,MD,MID,right,13547,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-116311_100x130.png,21,23.7
589232,E. Terpiłowski,Ernest,,Terpiłowski,176,76,2001-09-14,616,Poland,Midfielder,MD,MID,right,13515,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-103772_100x130.png,21,24.54
588101,J. Çelhaka,Jurgen,,Çelhaka,183,77,2000-12-06,8,Albania,Midfielder,MD,MID,right,13505,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-102645_100x130.png,22,22.99
587345,K. Bąkowski,Krzysztof,,Bąkowski,190,75,2003-01-04,616,Poland,Goalkeeper,GK,GKP,right,13510,13876,male,active,https://cdn5.wyscout.com/photos/players/public/g-101890_100x130.png,20,20.78
587342,K. Drażdżewski,Karol,,Drażdżewski,198,84,2002-02-02,616,Poland,Goalkeeper,GK,GKP,NA,25940,NA,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,21,21.43
583396,J. Papeau,Jayson,,Papeau,179,83,1996-06-30,312,Guadeloupe,Forward,FW,FWD,right,11566,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-97943_100x130.png,27,25.9
581928,Léo Borges,Leonardo,,Borges da Silva,179,73,2001-01-03,76,Brazil,Defender,DF,DEF,left,13518,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-96475_100x130.png,22,22.78
580625,K. Skibicki,Kacper,,Skibicki,174,66,2001-10-11,616,Poland,Midfielder,MD,MID,right,13647,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-95174_100x130.png,21,21.8
580051,J. Shehu,Juljan,,Shehu,183,76,1998-09-06,8,Albania,Midfielder,MD,MID,right,13515,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-94603_100x130.png,24,22.69
575062,A. Pyrka,Arkadiusz,,Pyrka,177,72,2002-09-20,616,Poland,Midfielder,MD,MID,right,13530,13876,male,active,https://cdn5.wyscout.com/photos/players/public/g-89620_100x130.png,20,22.98
574346,M. Zapytowski,Marcel,,Zapytowski,187,82,2001-01-08,616,Poland,Goalkeeper,GK,GKP,right,13547,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-88904_100x130.png,22,23.45
573394,M. Bartolewski,Mateusz,,Bartolewski,187,76,1998-01-12,616,Poland,Defender,DF,DEF,left,13520,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-87953_100x130.png,25,21.73
573355,K. Kubica,Krzysztof,,Kubica,193,82,2000-05-25,616,Poland,Midfielder,MD,MID,right,3219,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-87914_100x130.png,23,22.01
584228,S. Kobusiński,Szymon,,Kobusiński,181,78,1998-05-04,616,Poland,Forward,FW,FWD,right,13520,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-98775_100x130.png,25,23.81
579818,M. Twarowski,Maciej,,Twarowski,188,78,2001-03-13,616,Poland,Forward,FW,FWD,right,13610,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-94370_100x130.png,22,22.07
573330,M. Ozga,Michał,,Ozga,181,70,2000-06-23,616,Poland,Defender,DF,DEF,right,13527,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-87889_100x130.png,23,21.37
573483,M. Kaput,Michal,,Kaput,185,82,1998-02-18,616,Poland,Midfielder,MD,MID,right,13530,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-88042_100x130.png,25,23.96
586426,P. Samiec-Talar,Piotr,,Samiec-Talar,185,78,2001-11-02,616,Poland,Midfielder,MD,MID,left,13536,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-100972_100x130.png,21,22.79
572987,S. Naveda,Santiago,,Naveda Lara,173,64,2001-04-16,484,Mexico,Midfielder,MD,MID,right,13585,15476,male,active,https://cdn5.wyscout.com/photos/players/public/g-87546_100x130.png,22,21.38
571295,S. Wawrzynowicz,Stanisław,,Wawrzynowicz,177,68,1999-03-13,616,Poland,Midfielder,MD,MID,right,13518,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-85855_100x130.png,24,21.71
565665,M. Śliwa,Maciej,,Śliwa,175,69,2001-05-22,616,Poland,Midfielder,MD,MID,right,13585,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-80238_100x130.png,22,22.53
568655,W. Długosz,Wiktor,,Długosz,182,66,2000-07-01,616,Poland,Midfielder,MD,MID,right,13540,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-83224_100x130.png,23,19.93
569928,B. Wdowik,Bartłomiej ,,Wdowik,184,72,2000-09-25,616,Poland,Defender,DF,DEF,left,13527,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-84496_100x130.png,22,21.27
563318,M. Wędrychowski,Marcel ,,Wędrychowski,171,69,2002-01-13,616,Poland,Midfielder,MD,MID,left,13518,13871,male,active,https://cdn5.wyscout.com/photos/players/public/g-77892_100x130.png,21,23.6
559103,J. Biegański,Jan,,Biegański,183,80,2002-12-04,616,Poland,Midfielder,MD,MID,left,13647,13871,male,active,https://cdn5.wyscout.com/photos/players/public/g-73686_100x130.png,20,23.89
563307,D. Szelągowski,Daniel ,,Szelągowski,176,70,2002-09-02,616,Poland,Midfielder,MD,MID,right,13779,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-77881_100x130.png,20,22.6
563316,F. Marchwiński,Filip ,,Marchwiński,187,72,2002-01-10,616,Poland,Midfielder,MD,MID,right,13510,13876,male,active,https://cdn5.wyscout.com/photos/players/public/g-77890_100x130.png,21,20.59
583678,F. Szymczak,Filip,,Szymczak,187,84,2002-05-06,616,Poland,Forward,FW,FWD,right,13510,13876,male,active,https://cdn5.wyscout.com/photos/players/public/g-98225_100x130.png,21,24.02
563310,L. Bejger,Lukasz ,,Bejger,190,76,2002-01-11,616,Poland,Defender,DF,DEF,right,13536,13871,male,active,https://cdn5.wyscout.com/photos/players/public/g-77884_100x130.png,21,21.05
557110,J. Cacciabue,Jerónimo,,Cacciabue,173,73,1998-01-24,380,Italy,Midfielder,MD,MID,right,13585,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-71695_100x130.png,25,24.39
560443,E. Muçi,Ernest,,Muçi,180,75,2001-03-19,8,Albania,Forward,FW,FWD,right,13505,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-75025_100x130.png,22,23.15
557015,D. Pik,Daniel,,Pik,177,74,2000-07-20,616,Poland,Midfielder,MD,MID,right,13551,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-71600_100x130.png,23,23.62
551307,S. Bergier,Sebastian,,Bergier,184,76,1999-12-20,616,Poland,Forward,FW,FWD,right,13536,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g-65933_100x130.png,23,22.45
557003,M. Rakoczy,Michał,,Rakoczy,174,71,2002-03-30,616,Poland,Midfielder,MD,MID,right,13521,13876,male,active,https://cdn5.wyscout.com/photos/players/public/g-71588_100x130.png,21,23.45
533265,M. Gono,Miroslav,,Gono,181,75,2000-11-01,703,Slovakia,Midfielder,MD,MID,right,13508,14501,male,active,https://cdn5.wyscout.com/photos/players/public/g-61904_100x130.png,22,22.89
